"","gene","TF","Hits"
"9177","mpst-3","400-ZIP-2",0
"9178","mpst-3","400-ZK546.5",0
"9179","mpst-3","400-ZTF-11",0
"9180","mpst-3","400-ZTF-7",0
"9181","mpst-3","Total Instances of TFs binding within 1000",9
"9182","mpst-3","Total Instances of TFs binding within 400bp",9
"9183","mpst-3","Total number of TFs binding within 1000 bp of peak",9
"9184","mpst-3","Total number of TFs bound",9
"9185","mut-2","1k-43252",0
"9186","mut-2","1k-AHA-1",0
"9187","mut-2","1k-C05D10.1",0
"9188","mut-2","1k-CEH-32",0
"9189","mut-2","1k-CEH-38",0
"9190","mut-2","1k-CES-1",0
"9191","mut-2","1k-CEY-2",0
"9192","mut-2","1k-DAF-16",1
"9193","mut-2","1k-DPL-1",1
"9194","mut-2","1k-DUXL-1",0
"9195","mut-2","1k-DVE-1",1
"9196","mut-2","1k-EGL-27",0
"9197","mut-2","1k-F10B5.3",0
"9198","mut-2","1k-F37D6.2",0
"9199","mut-2","1k-F45C12.2",0
"9200","mut-2","1k-F49E8.2",0
"9201","mut-2","1k-FKH-10",0
"9202","mut-2","1k-FOS-1",0
"9203","mut-2","1k-HLH-30",1
"9204","mut-2","1k-LIN-13",0
"9205","mut-2","1k-LIN-15B",0
"9206","mut-2","1k-LIN-39",0
"9207","mut-2","1k-LIR-3",0
"9208","mut-2","1k-LSY-2",1
"9209","mut-2","1k-MDL-1",0
"9210","mut-2","1k-MEP-1",1
"9211","mut-2","1k-NHR-10",0
"9212","mut-2","1k-NHR-102",1
"9213","mut-2","1k-NHR-11",0
"9214","mut-2","1k-NHR-116",0
"9215","mut-2","1k-NHR-237",0
"9216","mut-2","1k-NHR-25",0
"9217","mut-2","1k-NHR-28",1
"9218","mut-2","1k-NHR-48",1
"9219","mut-2","1k-NHR-6",0
"9220","mut-2","1k-NHR-76",0
"9221","mut-2","1k-NHR-77",1
"9222","mut-2","1k-PHA-4",0
"9223","mut-2","1k-PQM-1",1
"9224","mut-2","1k-R02D3.7",0
"9225","mut-2","1k-R06F6.6",0
"9226","mut-2","1k-RBR-2",1
"9227","mut-2","1k-SKN-1",0
"9228","mut-2","1k-SNPC-4",0
"9229","mut-2","1k-SPR-1",0
"9230","mut-2","1k-UNC-130",0
"9231","mut-2","1k-UNC-39",0
"9232","mut-2","1k-UNC-62",1
"9233","mut-2","1k-ZAG-1",0
"9234","mut-2","1k-ZFP-2",0
"9235","mut-2","1k-ZIP-2",0
"9236","mut-2","1k-ZK546.5",0
"9237","mut-2","1k-ZTF-11",0
"9238","mut-2","1k-ZTF-7",1
"9239","mut-2","400-43252",0
"9240","mut-2","400-AHA-1",0
"9241","mut-2","400-C05D10.1",0
"9242","mut-2","400-CEH-32",0
"9243","mut-2","400-CEH-38",0
"9244","mut-2","400-CES-1",0
"9245","mut-2","400-CEY-2",0
"9246","mut-2","400-DAF-16",1
"9247","mut-2","400-DPL-1",1
"9248","mut-2","400-DUXL-1",0
"9249","mut-2","400-DVE-1",1
"9250","mut-2","400-EGL-27",0
"9251","mut-2","400-F10B5.3",0
"9252","mut-2","400-F37D6.2",0
"9253","mut-2","400-F45C12.2",0
"9254","mut-2","400-F49E8.2",0
"9255","mut-2","400-FKH-10",0
"9256","mut-2","400-FOS-1",0
"9257","mut-2","400-HLH-30",1
"9258","mut-2","400-LIN-13",0
"9259","mut-2","400-LIN-15B",0
"9260","mut-2","400-LIN-39",0
"9261","mut-2","400-LIR-3",0
"9262","mut-2","400-LSY-2",1
"9263","mut-2","400-MDL-1",0
"9264","mut-2","400-MEP-1",1
"9265","mut-2","400-NHR-10",0
"9266","mut-2","400-NHR-102",1
"9267","mut-2","400-NHR-11",0
"9268","mut-2","400-NHR-116",0
"9269","mut-2","400-NHR-237",0
"9270","mut-2","400-NHR-25",0
"9271","mut-2","400-NHR-28",1
"9272","mut-2","400-NHR-48",1
"9273","mut-2","400-NHR-6",0
"9274","mut-2","400-NHR-76",0
"9275","mut-2","400-NHR-77",1
"9276","mut-2","400-PHA-4",0
"9277","mut-2","400-PQM-1",1
"9278","mut-2","400-R02D3.7",0
"9279","mut-2","400-R06F6.6",0
"9280","mut-2","400-RBR-2",1
"9281","mut-2","400-SKN-1",0
"9282","mut-2","400-SNPC-4",0
"9283","mut-2","400-SPR-1",0
"9284","mut-2","400-UNC-130",0
"9285","mut-2","400-UNC-39",0
"9286","mut-2","400-UNC-62",1
"9287","mut-2","400-ZAG-1",0
"9288","mut-2","400-ZFP-2",0
"9289","mut-2","400-ZIP-2",0
"9290","mut-2","400-ZK546.5",0
"9291","mut-2","400-ZTF-11",0
"9292","mut-2","400-ZTF-7",1
"9293","mut-2","Total Instances of TFs binding within 1000",14
"9294","mut-2","Total Instances of TFs binding within 400bp",14
"9295","mut-2","Total number of TFs binding within 1000 bp of peak",14
"9296","mut-2","Total number of TFs bound",14
"9297","nfya-1","1k-43252",1
"9298","nfya-1","1k-AHA-1",2
"9299","nfya-1","1k-C05D10.1",1
"9300","nfya-1","1k-CEH-32",1
"9301","nfya-1","1k-CEH-38",2
"9302","nfya-1","1k-CES-1",1
"9303","nfya-1","1k-CEY-2",1
"9304","nfya-1","1k-DAF-16",6
"9305","nfya-1","1k-DPL-1",2
"9306","nfya-1","1k-DUXL-1",2
"9307","nfya-1","1k-DVE-1",2
"9308","nfya-1","1k-EGL-27",1
"9309","nfya-1","1k-F10B5.3",2
"9310","nfya-1","1k-F37D6.2",2
"9311","nfya-1","1k-F45C12.2",1
"9312","nfya-1","1k-F49E8.2",1
"9313","nfya-1","1k-FKH-10",1
"9314","nfya-1","1k-FOS-1",1
"9315","nfya-1","1k-HLH-30",2
"9316","nfya-1","1k-LIN-13",1
"9317","nfya-1","1k-LIN-15B",1
"9318","nfya-1","1k-LIN-39",1
"9319","nfya-1","1k-LIR-3",1
"9320","nfya-1","1k-LSY-2",2
"9321","nfya-1","1k-MDL-1",3
"9322","nfya-1","1k-MEP-1",1
"9323","nfya-1","1k-NHR-10",1
"9324","nfya-1","1k-NHR-102",1
"9325","nfya-1","1k-NHR-11",1
"9326","nfya-1","1k-NHR-116",1
"9327","nfya-1","1k-NHR-237",1
"9328","nfya-1","1k-NHR-25",2
"9329","nfya-1","1k-NHR-28",2
"9330","nfya-1","1k-NHR-48",2
"9331","nfya-1","1k-NHR-6",2
"9332","nfya-1","1k-NHR-76",1
"9333","nfya-1","1k-NHR-77",1
"9334","nfya-1","1k-PHA-4",2
"9335","nfya-1","1k-PQM-1",1
"9336","nfya-1","1k-R02D3.7",0
"9337","nfya-1","1k-R06F6.6",0
"9338","nfya-1","1k-RBR-2",2
"9339","nfya-1","1k-SKN-1",0
"9340","nfya-1","1k-SNPC-4",1
"9341","nfya-1","1k-SPR-1",1
"9342","nfya-1","1k-UNC-130",1
"9343","nfya-1","1k-UNC-39",1
"9344","nfya-1","1k-UNC-62",3
"9345","nfya-1","1k-ZAG-1",1
"9346","nfya-1","1k-ZFP-2",1
"9347","nfya-1","1k-ZIP-2",1
"9348","nfya-1","1k-ZK546.5",1
"9349","nfya-1","1k-ZTF-11",1
"9350","nfya-1","1k-ZTF-7",1
"9351","nfya-1","400-43252",1
"9352","nfya-1","400-AHA-1",2
"9353","nfya-1","400-C05D10.1",1
"9354","nfya-1","400-CEH-32",1
"9355","nfya-1","400-CEH-38",2
"9356","nfya-1","400-CES-1",1
"9357","nfya-1","400-CEY-2",1
"9358","nfya-1","400-DAF-16",6
"9359","nfya-1","400-DPL-1",2
"9360","nfya-1","400-DUXL-1",2
"9361","nfya-1","400-DVE-1",2
"9362","nfya-1","400-EGL-27",1
"9363","nfya-1","400-F10B5.3",2
"9364","nfya-1","400-F37D6.2",2
"9365","nfya-1","400-F45C12.2",1
"9366","nfya-1","400-F49E8.2",1
"9367","nfya-1","400-FKH-10",1
"9368","nfya-1","400-FOS-1",1
"9369","nfya-1","400-HLH-30",2
"9370","nfya-1","400-LIN-13",1
"9371","nfya-1","400-LIN-15B",1
"9372","nfya-1","400-LIN-39",1
"9373","nfya-1","400-LIR-3",1
"9374","nfya-1","400-LSY-2",2
"9375","nfya-1","400-MDL-1",3
"9376","nfya-1","400-MEP-1",1
"9377","nfya-1","400-NHR-10",1
"9378","nfya-1","400-NHR-102",1
"9379","nfya-1","400-NHR-11",1
"9380","nfya-1","400-NHR-116",1
"9381","nfya-1","400-NHR-237",1
"9382","nfya-1","400-NHR-25",2
"9383","nfya-1","400-NHR-28",2
"9384","nfya-1","400-NHR-48",2
"9385","nfya-1","400-NHR-6",2
"9386","nfya-1","400-NHR-76",1
"9387","nfya-1","400-NHR-77",1
"9388","nfya-1","400-PHA-4",2
"9389","nfya-1","400-PQM-1",1
"9390","nfya-1","400-R02D3.7",0
"9391","nfya-1","400-R06F6.6",0
"9392","nfya-1","400-RBR-2",2
"9393","nfya-1","400-SKN-1",0
"9394","nfya-1","400-SNPC-4",1
"9395","nfya-1","400-SPR-1",1
"9396","nfya-1","400-UNC-130",1
"9397","nfya-1","400-UNC-39",1
"9398","nfya-1","400-UNC-62",3
"9399","nfya-1","400-ZAG-1",1
"9400","nfya-1","400-ZFP-2",1
"9401","nfya-1","400-ZIP-2",1
"9402","nfya-1","400-ZK546.5",1
"9403","nfya-1","400-ZTF-11",1
"9404","nfya-1","400-ZTF-7",1
"9405","nfya-1","Total Instances of TFs binding within 1000",75
"9406","nfya-1","Total Instances of TFs binding within 400bp",75
"9407","nfya-1","Total number of TFs binding within 1000 bp of peak",64
"9408","nfya-1","Total number of TFs bound",64
"9409","nhr-11","1k-43252",0
"9410","nhr-11","1k-AHA-1",0
"9411","nhr-11","1k-C05D10.1",0
"9412","nhr-11","1k-CEH-32",0
"9413","nhr-11","1k-CEH-38",0
"9414","nhr-11","1k-CES-1",0
"9415","nhr-11","1k-CEY-2",0
"9416","nhr-11","1k-DAF-16",0
"9417","nhr-11","1k-DPL-1",0
"9418","nhr-11","1k-DUXL-1",0
"9419","nhr-11","1k-DVE-1",0
"9420","nhr-11","1k-EGL-27",0
"9421","nhr-11","1k-F10B5.3",0
"9422","nhr-11","1k-F37D6.2",0
"9423","nhr-11","1k-F45C12.2",0
"9424","nhr-11","1k-F49E8.2",0
"9425","nhr-11","1k-FKH-10",0
"9426","nhr-11","1k-FOS-1",0
"9427","nhr-11","1k-HLH-30",0
"9428","nhr-11","1k-LIN-13",0
"9429","nhr-11","1k-LIN-15B",0
"9430","nhr-11","1k-LIN-39",0
"9431","nhr-11","1k-LIR-3",0
"9432","nhr-11","1k-LSY-2",2
"9433","nhr-11","1k-MDL-1",0
"9434","nhr-11","1k-MEP-1",0
"9435","nhr-11","1k-NHR-10",0
"9436","nhr-11","1k-NHR-102",0
"9437","nhr-11","1k-NHR-11",0
"9438","nhr-11","1k-NHR-116",0
"9439","nhr-11","1k-NHR-237",0
"9440","nhr-11","1k-NHR-25",0
"9441","nhr-11","1k-NHR-28",0
"9442","nhr-11","1k-NHR-48",0
"9443","nhr-11","1k-NHR-6",0
"9444","nhr-11","1k-NHR-76",0
"9445","nhr-11","1k-NHR-77",0
"9446","nhr-11","1k-PHA-4",0
"9447","nhr-11","1k-PQM-1",0
"9448","nhr-11","1k-R02D3.7",0
"9449","nhr-11","1k-R06F6.6",0
"9450","nhr-11","1k-RBR-2",0
"9451","nhr-11","1k-SKN-1",0
"9452","nhr-11","1k-SNPC-4",0
"9453","nhr-11","1k-SPR-1",0
"9454","nhr-11","1k-UNC-130",0
"9455","nhr-11","1k-UNC-39",0
"9456","nhr-11","1k-UNC-62",0
"9457","nhr-11","1k-ZAG-1",0
"9458","nhr-11","1k-ZFP-2",0
"9459","nhr-11","1k-ZIP-2",0
"9460","nhr-11","1k-ZK546.5",0
"9461","nhr-11","1k-ZTF-11",0
"9462","nhr-11","1k-ZTF-7",0
"9463","nhr-11","400-43252",0
"9464","nhr-11","400-AHA-1",0
"9465","nhr-11","400-C05D10.1",0
"9466","nhr-11","400-CEH-32",0
"9467","nhr-11","400-CEH-38",0
"9468","nhr-11","400-CES-1",0
"9469","nhr-11","400-CEY-2",0
"9470","nhr-11","400-DAF-16",0
"9471","nhr-11","400-DPL-1",0
"9472","nhr-11","400-DUXL-1",0
"9473","nhr-11","400-DVE-1",0
"9474","nhr-11","400-EGL-27",0
"9475","nhr-11","400-F10B5.3",0
"9476","nhr-11","400-F37D6.2",0
"9477","nhr-11","400-F45C12.2",0
"9478","nhr-11","400-F49E8.2",0
"9479","nhr-11","400-FKH-10",0
"9480","nhr-11","400-FOS-1",0
"9481","nhr-11","400-HLH-30",0
"9482","nhr-11","400-LIN-13",0
"9483","nhr-11","400-LIN-15B",0
"9484","nhr-11","400-LIN-39",0
"9485","nhr-11","400-LIR-3",0
"9486","nhr-11","400-LSY-2",2
"9487","nhr-11","400-MDL-1",0
"9488","nhr-11","400-MEP-1",0
"9489","nhr-11","400-NHR-10",0
"9490","nhr-11","400-NHR-102",0
"9491","nhr-11","400-NHR-11",0
"9492","nhr-11","400-NHR-116",0
"9493","nhr-11","400-NHR-237",0
"9494","nhr-11","400-NHR-25",0
"9495","nhr-11","400-NHR-28",0
"9496","nhr-11","400-NHR-48",0
"9497","nhr-11","400-NHR-6",0
"9498","nhr-11","400-NHR-76",0
"9499","nhr-11","400-NHR-77",0
"9500","nhr-11","400-PHA-4",0
"9501","nhr-11","400-PQM-1",0
"9502","nhr-11","400-R02D3.7",0
"9503","nhr-11","400-R06F6.6",0
"9504","nhr-11","400-RBR-2",0
"9505","nhr-11","400-SKN-1",0
"9506","nhr-11","400-SNPC-4",0
"9507","nhr-11","400-SPR-1",0
"9508","nhr-11","400-UNC-130",0
"9509","nhr-11","400-UNC-39",0
"9510","nhr-11","400-UNC-62",0
"9511","nhr-11","400-ZAG-1",0
"9512","nhr-11","400-ZFP-2",0
"9513","nhr-11","400-ZIP-2",0
"9514","nhr-11","400-ZK546.5",0
"9515","nhr-11","400-ZTF-11",0
"9516","nhr-11","400-ZTF-7",0
"9517","nhr-11","Total Instances of TFs binding within 1000",5
"9518","nhr-11","Total Instances of TFs binding within 400bp",2
"9519","nhr-11","Total number of TFs binding within 1000 bp of peak",2
"9520","nhr-11","Total number of TFs bound",2
"9521","nhr-2","1k-43252",1
"9522","nhr-2","1k-AHA-1",0
"9523","nhr-2","1k-C05D10.1",0
"9524","nhr-2","1k-CEH-32",0
"9525","nhr-2","1k-CEH-38",0
"9526","nhr-2","1k-CES-1",0
"9527","nhr-2","1k-CEY-2",0
"9528","nhr-2","1k-DAF-16",2
"9529","nhr-2","1k-DPL-1",1
"9530","nhr-2","1k-DUXL-1",1
"9531","nhr-2","1k-DVE-1",1
"9532","nhr-2","1k-EGL-27",0
"9533","nhr-2","1k-F10B5.3",0
"9534","nhr-2","1k-F37D6.2",1
"9535","nhr-2","1k-F45C12.2",0
"9536","nhr-2","1k-F49E8.2",1
"9537","nhr-2","1k-FKH-10",1
"9538","nhr-2","1k-FOS-1",0
"9539","nhr-2","1k-HLH-30",1
"9540","nhr-2","1k-LIN-13",1
"9541","nhr-2","1k-LIN-15B",1
"9542","nhr-2","1k-LIN-39",0
"9543","nhr-2","1k-LIR-3",1
"9544","nhr-2","1k-LSY-2",2
"9545","nhr-2","1k-MDL-1",1
"9546","nhr-2","1k-MEP-1",1
"9547","nhr-2","1k-NHR-10",0
"9548","nhr-2","1k-NHR-102",1
"9549","nhr-2","1k-NHR-11",1
"9550","nhr-2","1k-NHR-116",0
"9551","nhr-2","1k-NHR-237",1
"9552","nhr-2","1k-NHR-25",1
"9553","nhr-2","1k-NHR-28",1
"9554","nhr-2","1k-NHR-48",1
"9555","nhr-2","1k-NHR-6",1
"9556","nhr-2","1k-NHR-76",0
"9557","nhr-2","1k-NHR-77",1
"9558","nhr-2","1k-PHA-4",1
"9559","nhr-2","1k-PQM-1",1
"9560","nhr-2","1k-R02D3.7",0
"9561","nhr-2","1k-R06F6.6",0
"9562","nhr-2","1k-RBR-2",1
"9563","nhr-2","1k-SKN-1",0
"9564","nhr-2","1k-SNPC-4",0
"9565","nhr-2","1k-SPR-1",1
"9566","nhr-2","1k-UNC-130",1
"9567","nhr-2","1k-UNC-39",0
"9568","nhr-2","1k-UNC-62",1
"9569","nhr-2","1k-ZAG-1",0
"9570","nhr-2","1k-ZFP-2",1
"9571","nhr-2","1k-ZIP-2",0
"9572","nhr-2","1k-ZK546.5",0
"9573","nhr-2","1k-ZTF-11",0
"9574","nhr-2","1k-ZTF-7",0
"9575","nhr-2","400-43252",1
"9576","nhr-2","400-AHA-1",0
"9577","nhr-2","400-C05D10.1",0
"9578","nhr-2","400-CEH-32",0
"9579","nhr-2","400-CEH-38",0
"9580","nhr-2","400-CES-1",0
"9581","nhr-2","400-CEY-2",0
"9582","nhr-2","400-DAF-16",2
"9583","nhr-2","400-DPL-1",1
"9584","nhr-2","400-DUXL-1",1
"9585","nhr-2","400-DVE-1",1
"9586","nhr-2","400-EGL-27",0
"9587","nhr-2","400-F10B5.3",0
"9588","nhr-2","400-F37D6.2",1
"9589","nhr-2","400-F45C12.2",0
"9590","nhr-2","400-F49E8.2",1
"9591","nhr-2","400-FKH-10",1
"9592","nhr-2","400-FOS-1",0
"9593","nhr-2","400-HLH-30",1
"9594","nhr-2","400-LIN-13",1
"9595","nhr-2","400-LIN-15B",1
"9596","nhr-2","400-LIN-39",0
"9597","nhr-2","400-LIR-3",1
"9598","nhr-2","400-LSY-2",2
"9599","nhr-2","400-MDL-1",1
"9600","nhr-2","400-MEP-1",1
"9601","nhr-2","400-NHR-10",0
"9602","nhr-2","400-NHR-102",1
"9603","nhr-2","400-NHR-11",1
"9604","nhr-2","400-NHR-116",0
"9605","nhr-2","400-NHR-237",1
"9606","nhr-2","400-NHR-25",1
"9607","nhr-2","400-NHR-28",1
"9608","nhr-2","400-NHR-48",1
"9609","nhr-2","400-NHR-6",1
"9610","nhr-2","400-NHR-76",0
"9611","nhr-2","400-NHR-77",1
"9612","nhr-2","400-PHA-4",1
"9613","nhr-2","400-PQM-1",1
"9614","nhr-2","400-R02D3.7",0
"9615","nhr-2","400-R06F6.6",0
"9616","nhr-2","400-RBR-2",1
"9617","nhr-2","400-SKN-1",0
"9618","nhr-2","400-SNPC-4",0
"9619","nhr-2","400-SPR-1",1
"9620","nhr-2","400-UNC-130",1
"9621","nhr-2","400-UNC-39",0
"9622","nhr-2","400-UNC-62",1
"9623","nhr-2","400-ZAG-1",0
"9624","nhr-2","400-ZFP-2",1
"9625","nhr-2","400-ZIP-2",0
"9626","nhr-2","400-ZK546.5",0
"9627","nhr-2","400-ZTF-11",0
"9628","nhr-2","400-ZTF-7",0
"9629","nhr-2","Total Instances of TFs binding within 1000",32
"9630","nhr-2","Total Instances of TFs binding within 400bp",32
"9631","nhr-2","Total number of TFs binding within 1000 bp of peak",30
"9632","nhr-2","Total number of TFs bound",30
"9633","nhr-21","1k-43252",0
"9634","nhr-21","1k-AHA-1",1
"9635","nhr-21","1k-C05D10.1",0
"9636","nhr-21","1k-CEH-32",0
"9637","nhr-21","1k-CEH-38",0
"9638","nhr-21","1k-CES-1",0
"9639","nhr-21","1k-CEY-2",1
"9640","nhr-21","1k-DAF-16",1
"9641","nhr-21","1k-DPL-1",1
"9642","nhr-21","1k-DUXL-1",1
"9643","nhr-21","1k-DVE-1",1
"9644","nhr-21","1k-EGL-27",0
"9645","nhr-21","1k-F10B5.3",0
"9646","nhr-21","1k-F37D6.2",0
"9647","nhr-21","1k-F45C12.2",0
"9648","nhr-21","1k-F49E8.2",0
"9649","nhr-21","1k-FKH-10",0
"9650","nhr-21","1k-FOS-1",0
"9651","nhr-21","1k-HLH-30",2
"9652","nhr-21","1k-LIN-13",0
"9653","nhr-21","1k-LIN-15B",0
"9654","nhr-21","1k-LIN-39",0
"9655","nhr-21","1k-LIR-3",0
"9656","nhr-21","1k-LSY-2",3
"9657","nhr-21","1k-MDL-1",2
"9658","nhr-21","1k-MEP-1",1
"9659","nhr-21","1k-NHR-10",1
"9660","nhr-21","1k-NHR-102",1
"9661","nhr-21","1k-NHR-11",1
"9662","nhr-21","1k-NHR-116",0
"9663","nhr-21","1k-NHR-237",0
"9664","nhr-21","1k-NHR-25",2
"9665","nhr-21","1k-NHR-28",1
"9666","nhr-21","1k-NHR-48",1
"9667","nhr-21","1k-NHR-6",1
"9668","nhr-21","1k-NHR-76",1
"9669","nhr-21","1k-NHR-77",1
"9670","nhr-21","1k-PHA-4",1
"9671","nhr-21","1k-PQM-1",1
"9672","nhr-21","1k-R02D3.7",0
"9673","nhr-21","1k-R06F6.6",0
"9674","nhr-21","1k-RBR-2",1
"9675","nhr-21","1k-SKN-1",0
"9676","nhr-21","1k-SNPC-4",0
"9677","nhr-21","1k-SPR-1",1
"9678","nhr-21","1k-UNC-130",0
"9679","nhr-21","1k-UNC-39",0
"9680","nhr-21","1k-UNC-62",1
"9681","nhr-21","1k-ZAG-1",0
"9682","nhr-21","1k-ZFP-2",1
"9683","nhr-21","1k-ZIP-2",0
"9684","nhr-21","1k-ZK546.5",0
"9685","nhr-21","1k-ZTF-11",0
"9686","nhr-21","1k-ZTF-7",1
"9687","nhr-21","400-43252",0
"9688","nhr-21","400-AHA-1",1
"9689","nhr-21","400-C05D10.1",0
"9690","nhr-21","400-CEH-32",0
"9691","nhr-21","400-CEH-38",0
"9692","nhr-21","400-CES-1",0
"9693","nhr-21","400-CEY-2",1
"9694","nhr-21","400-DAF-16",1
"9695","nhr-21","400-DPL-1",1
"9696","nhr-21","400-DUXL-1",1
"9697","nhr-21","400-DVE-1",1
"9698","nhr-21","400-EGL-27",0
"9699","nhr-21","400-F10B5.3",0
"9700","nhr-21","400-F37D6.2",0
"9701","nhr-21","400-F45C12.2",0
"9702","nhr-21","400-F49E8.2",0
"9703","nhr-21","400-FKH-10",0
"9704","nhr-21","400-FOS-1",0
"9705","nhr-21","400-HLH-30",2
"9706","nhr-21","400-LIN-13",0
"9707","nhr-21","400-LIN-15B",0
"9708","nhr-21","400-LIN-39",0
"9709","nhr-21","400-LIR-3",0
"9710","nhr-21","400-LSY-2",3
"9711","nhr-21","400-MDL-1",2
"9712","nhr-21","400-MEP-1",1
"9713","nhr-21","400-NHR-10",1
"9714","nhr-21","400-NHR-102",1
"9715","nhr-21","400-NHR-11",1
"9716","nhr-21","400-NHR-116",0
"9717","nhr-21","400-NHR-237",0
"9718","nhr-21","400-NHR-25",2
"9719","nhr-21","400-NHR-28",1
"9720","nhr-21","400-NHR-48",1
"9721","nhr-21","400-NHR-6",1
"9722","nhr-21","400-NHR-76",1
"9723","nhr-21","400-NHR-77",1
"9724","nhr-21","400-PHA-4",1
"9725","nhr-21","400-PQM-1",1
"9726","nhr-21","400-R02D3.7",0
"9727","nhr-21","400-R06F6.6",0
"9728","nhr-21","400-RBR-2",1
"9729","nhr-21","400-SKN-1",0
"9730","nhr-21","400-SNPC-4",0
"9731","nhr-21","400-SPR-1",1
"9732","nhr-21","400-UNC-130",0
"9733","nhr-21","400-UNC-39",0
"9734","nhr-21","400-UNC-62",1
"9735","nhr-21","400-ZAG-1",0
"9736","nhr-21","400-ZFP-2",1
"9737","nhr-21","400-ZIP-2",0
"9738","nhr-21","400-ZK546.5",0
"9739","nhr-21","400-ZTF-11",0
"9740","nhr-21","400-ZTF-7",1
"9741","nhr-21","Total Instances of TFs binding within 1000",31
"9742","nhr-21","Total Instances of TFs binding within 400bp",31
"9743","nhr-21","Total number of TFs binding within 1000 bp of peak",27
"9744","nhr-21","Total number of TFs bound",27
"9745","nhr-57","1k-43252",0
"9746","nhr-57","1k-AHA-1",2
"9747","nhr-57","1k-C05D10.1",0
"9748","nhr-57","1k-CEH-32",0
"9749","nhr-57","1k-CEH-38",0
"9750","nhr-57","1k-CES-1",0
"9751","nhr-57","1k-CEY-2",2
"9752","nhr-57","1k-DAF-16",4
"9753","nhr-57","1k-DPL-1",2
"9754","nhr-57","1k-DUXL-1",0
"9755","nhr-57","1k-DVE-1",2
"9756","nhr-57","1k-EGL-27",0
"9757","nhr-57","1k-F10B5.3",0
"9758","nhr-57","1k-F37D6.2",0
"9759","nhr-57","1k-F45C12.2",0
"9760","nhr-57","1k-F49E8.2",0
"9761","nhr-57","1k-FKH-10",0
"9762","nhr-57","1k-FOS-1",0
"9763","nhr-57","1k-HLH-30",2
"9764","nhr-57","1k-LIN-13",0
"9765","nhr-57","1k-LIN-15B",0
"9766","nhr-57","1k-LIN-39",0
"9767","nhr-57","1k-LIR-3",0
"9768","nhr-57","1k-LSY-2",0
"9769","nhr-57","1k-MDL-1",4
"9770","nhr-57","1k-MEP-1",0
"9771","nhr-57","1k-NHR-10",0
"9772","nhr-57","1k-NHR-102",2
"9773","nhr-57","1k-NHR-11",2
"9774","nhr-57","1k-NHR-116",0
"9775","nhr-57","1k-NHR-237",0
"9776","nhr-57","1k-NHR-25",2
"9777","nhr-57","1k-NHR-28",2
"9778","nhr-57","1k-NHR-48",2
"9779","nhr-57","1k-NHR-6",0
"9780","nhr-57","1k-NHR-76",0
"9781","nhr-57","1k-NHR-77",2
"9782","nhr-57","1k-PHA-4",2
"9783","nhr-57","1k-PQM-1",2
"9784","nhr-57","1k-R02D3.7",0
"9785","nhr-57","1k-R06F6.6",0
"9786","nhr-57","1k-RBR-2",0
"9787","nhr-57","1k-SKN-1",0
"9788","nhr-57","1k-SNPC-4",0
"9789","nhr-57","1k-SPR-1",0
"9790","nhr-57","1k-UNC-130",0
"9791","nhr-57","1k-UNC-39",0
"9792","nhr-57","1k-UNC-62",2
"9793","nhr-57","1k-ZAG-1",0
"9794","nhr-57","1k-ZFP-2",0
"9795","nhr-57","1k-ZIP-2",0
"9796","nhr-57","1k-ZK546.5",0
"9797","nhr-57","1k-ZTF-11",0
"9798","nhr-57","1k-ZTF-7",2
"9799","nhr-57","400-43252",0
"9800","nhr-57","400-AHA-1",2
"9801","nhr-57","400-C05D10.1",0
"9802","nhr-57","400-CEH-32",0
"9803","nhr-57","400-CEH-38",0
"9804","nhr-57","400-CES-1",0
"9805","nhr-57","400-CEY-2",2
"9806","nhr-57","400-DAF-16",4
"9807","nhr-57","400-DPL-1",2
"9808","nhr-57","400-DUXL-1",0
"9809","nhr-57","400-DVE-1",2
"9810","nhr-57","400-EGL-27",0
"9811","nhr-57","400-F10B5.3",0
"9812","nhr-57","400-F37D6.2",0
"9813","nhr-57","400-F45C12.2",0
"9814","nhr-57","400-F49E8.2",0
"9815","nhr-57","400-FKH-10",0
"9816","nhr-57","400-FOS-1",0
"9817","nhr-57","400-HLH-30",2
"9818","nhr-57","400-LIN-13",0
"9819","nhr-57","400-LIN-15B",0
"9820","nhr-57","400-LIN-39",0
"9821","nhr-57","400-LIR-3",0
"9822","nhr-57","400-LSY-2",0
"9823","nhr-57","400-MDL-1",4
"9824","nhr-57","400-MEP-1",0
"9825","nhr-57","400-NHR-10",0
"9826","nhr-57","400-NHR-102",2
"9827","nhr-57","400-NHR-11",2
"9828","nhr-57","400-NHR-116",0
"9829","nhr-57","400-NHR-237",0
"9830","nhr-57","400-NHR-25",2
"9831","nhr-57","400-NHR-28",2
"9832","nhr-57","400-NHR-48",2
"9833","nhr-57","400-NHR-6",0
"9834","nhr-57","400-NHR-76",0
"9835","nhr-57","400-NHR-77",2
"9836","nhr-57","400-PHA-4",2
"9837","nhr-57","400-PQM-1",2
"9838","nhr-57","400-R02D3.7",0
"9839","nhr-57","400-R06F6.6",0
"9840","nhr-57","400-RBR-2",0
"9841","nhr-57","400-SKN-1",0
"9842","nhr-57","400-SNPC-4",0
"9843","nhr-57","400-SPR-1",0
"9844","nhr-57","400-UNC-130",0
"9845","nhr-57","400-UNC-39",0
"9846","nhr-57","400-UNC-62",2
"9847","nhr-57","400-ZAG-1",0
"9848","nhr-57","400-ZFP-2",0
