"","logFC","logCPM","LR","PValue","FDR"
"WBGene00219716",3.11622214961696,-3.87829787445934,3.81344960250371,0.0508426380363008,0.141603135236925
"WBGene00001626",3.11488412357087,1.52451020019188,45.0230994938738,1.94723876569389e-11,6.93181550206373e-10
"WBGene00170615",3.11218094709247,-3.81630898983676,3.28274964528597,0.0700115426936816,0.181441444782688
"WBGene00077692",3.11039815737555,2.78654443125629,138.944822533893,4.52858680666093e-32,8.20993800214193e-30
"WBGene00023484",3.10952751835648,-2.57949161990427,16.0590755349423,6.13966519792333e-05,0.000525065088388476
"WBGene00015118",3.10550017172805,-2.0751776080456,34.3580574964197,4.58498240031242e-09,1.08294989826189e-07
"WBGene00005544",-3.10256950397118,-3.00881712845621,9.35096124682796,0.00222868546853445,0.0112075783181712
"WBGene00012959",3.10221034242402,1.05567321777994,66.6655706252985,3.21705094637972e-16,1.96139798790969e-14
"WBGene00008796",3.09965110180597,-3.46226541696938,3.91107189902937,0.0479689929183673,0.135070065947367
"WBGene00018801",-3.09548222245315,-3.59613859446608,7.70303413648287,0.00551280797391284,0.0236912273604182
"WBGene00000301",3.09507721116675,-0.0622966288180488,66.8752197940705,2.89248044334968e-16,1.767447592337e-14
"WBGene00174219",3.09505088053379,-2.65804418500382,19.6848624423049,9.13219087259102e-06,9.97182788740245e-05
"WBGene00010120",3.0946406256091,-3.31311594702035,8.71535091443425,0.00315541675397006,0.0149990508143654
"WBGene00019927",3.09391575698205,-3.81899261538156,3.92267532104801,0.0476390117800286,0.134320521936171
"WBGene00000557",3.09280864781858,2.7046071951525,41.2945576612484,1.30932928886787e-10,4.06843238169785e-09
"WBGene00012958",3.09145589002955,-2.7073616679036,14.9255376538604,0.000111838761687937,0.00087774830883236
"WBGene00001876",3.09117305546839,-1.52045847935629,30.861743251885,2.77080371214131e-08,5.53655121312908e-07
"WBGene00017182",3.09114266543966,-3.96827617251224,3.91349854277848,0.0478997844977725,0.134902942451288
"WBGene00255575",3.08954425777326,-3.96957206526838,3.16902730395064,0.0750471290689216,0.191625329564568
"WBGene00000684",3.08834026842355,5.34782320888434,34.8425848111416,3.57468432171288e-09,8.62936360730954e-08
"WBGene00005388",3.085683110055,-3.94479195707367,4.05089664142226,0.044147890005244,0.127135334409168
"WBGene00021581",3.08554548888257,1.39971764799552,26.2220267165257,3.04331359283632e-07,4.87482209502014e-06
"WBGene00005245",3.0841507688008,-3.34268543113583,4.19446136571839,0.0405562350683969,0.119097504290642
"WBGene00003546",3.08334089801783,1.33025636275221,136.883303064366,1.27884071660915e-31,2.25859771723713e-29
"WBGene00019021",3.08245484207418,5.22923772939282,112.034259566769,3.51188878475124e-26,4.29187301261451e-24
"WBGene00006016",3.0820558343156,0.499553200320618,121.709352539703,2.67257670452754e-28,3.65808936432207e-26
"WBGene00044140",3.07889619112999,-3.62632050959417,3.80178397157619,0.0511980068137115,0.142274432699762
"WBGene00045171",3.07649004462406,-3.45782165879419,4.0216310261584,0.0449202520154773,0.128467603314218
"WBGene00198423",3.07575398083136,-3.42894961378476,4.26818199860579,0.0388324560234548,0.115635644908308
"WBGene00195077",3.07542547849754,-3.85337061328128,4.26290991360015,0.0389531411713994,0.115900306241568
"WBGene00189979",3.07439682981031,-3.79368207024175,4.19078927429424,0.0406441704402961,0.119304542762503
"WBGene00044240",3.0737178970219,-3.78988071411466,4.28696972055334,0.0384055580046732,0.11487867573153
"WBGene00077434",3.07347329433359,-3.6978561100806,4.28665177568651,0.0384127413311035,0.11487867573153
"WBGene00005874",3.07345932133549,-3.81442040132195,4.286270554274,0.0384213561210182,0.11487867573153
"WBGene00005323",3.07345930440478,-3.81435256835753,4.28627072037973,0.0384213523669421,0.11487867573153
"WBGene00197711",3.07341080450627,-3.8982729903868,4.28589344535831,0.038429879970037,0.11487867573153
"WBGene00005753",3.0734012753546,-3.56974144306952,4.286839787092,0.0384084934204031,0.11487867573153
"WBGene00010098",3.07335886051899,-3.877169615953,4.28583415188922,0.0384312203694984,0.11487867573153
"WBGene00007204",3.07323262371944,-3.65716269312763,4.24929657399164,0.0392665916678945,0.116687249990079
"WBGene00077766",3.07309882118476,-3.63164149176688,4.28593708643135,0.0384288934429344,0.11487867573153
"WBGene00198709",3.07307925543166,-3.85466359148904,4.28522889625572,0.0384449056976456,0.11487867573153
"WBGene00198475",3.07305826092877,-3.49191679859394,4.28622058809569,0.0384224854000772,0.11487867573153
"WBGene00044265",3.07305813068335,-3.7960923311233,4.28535744746963,0.0384419986216197,0.11487867573153
"WBGene00220159",3.07305807015413,-3.9238819890084,4.28496065599147,0.038450972464576,0.11487867573153
"WBGene00197153",3.07301305558429,-3.79537228384178,4.28525073557769,0.0384444118037617,0.11487867573153
"WBGene00202511",3.07301070568281,-3.87619195876863,4.28499647336826,0.038450162327997,0.11487867573153
"WBGene00005597",3.07298823439017,-3.90029008362691,4.28486674891008,0.038453096590116,0.11487867573153
"WBGene00201176",3.07294637633615,-3.8129174522474,4.28503648292078,0.0384492573917042,0.11487867573153
