"","logFC","logCPM","LR","PValue","FDR"
"WBGene00199860",5.72223980631149,-2.81038059000184,22.6077734818839,1.98679111474e-06,3.77697269208385e-05
"WBGene00019452",5.71500379165246,-0.549826417355599,79.3396766173584,5.22988014076232e-19,8.47147744694488e-17
"WBGene00019963",5.70598617498527,9.10239182453832,453.172683122223,1.47115107466231e-100,4.02727606688807e-97
"WBGene00044281",5.64797609490798,-3.17567997053099,22.55503327125,2.04208801578025e-06,3.86866155238646e-05
"WBGene00169514",5.64749658121266,-3.12262261071326,24.0607290273757,9.33446966961935e-07,1.94913125252349e-05
"WBGene00010216",5.63862984720145,-1.78284179494443,90.9276234672164,1.49024618604606e-21,3.02188809948229e-19
"WBGene00014206",5.61460981195655,5.96399437863675,504.797169472414,8.59434730563687e-112,2.61411397213121e-108
"WBGene00007992",5.56919755243932,0.701392714667829,54.4541469757111,1.59117561628902e-13,1.64371443380799e-11
"WBGene00018095",5.56026965044733,-3.02736389173739,20.2112209659622,6.93449805149398e-06,0.000113535815884957
"WBGene00044807",-5.51351720793846,-0.603982303798626,63.4218644685183,1.66855670018311e-15,2.1545631918638e-13
"WBGene00015884",-5.48809597506723,0.198203127522078,75.3795074715164,3.88400283208764e-18,5.97329087238198e-16
"WBGene00172714",5.47356222837514,-3.33256792540619,19.406781327272,1.056313146635e-05,0.000165806034341359
"WBGene00021241",5.47299701220488,-2.25479290142792,20.2235694435803,6.88988005555906e-06,0.000113008068616495
"WBGene00021542",5.38616791121811,-3.06828880824968,14.3125772035643,0.000154826967024072,0.00172713456490789
"WBGene00022438",5.37804657971912,-3.4640883907955,14.7451514605102,0.000123063583227694,0.00142086275447412
"WBGene00022606",5.37379719970726,-2.67138238276254,19.7010227052559,9.05528910076181e-06,0.000144794707437707
"WBGene00019700",5.2877958776258,-3.428054196936,12.1786510377977,0.000483395897492197,0.00454428663937119
"WBGene00020438",5.27596658429015,-3.35207001179741,12.9202138821537,0.000325052716300716,0.0032511209750574
"WBGene00012323",5.25861408652414,3.76943989111512,451.799553673881,2.92741724130033e-100,7.28527699823604e-97
"WBGene00015710",-5.2357825295173,1.5390431598718,322.961001247579,3.28050112218225e-72,4.27636753427328e-69
"WBGene00019961",5.18231851818186,3.9927955790254,216.779829628733,4.55835278400467e-49,2.90197459214251e-46
"WBGene00010382",5.17106091039609,0.143011634942293,200.643762853875,1.51129600867597e-45,8.99385396467495e-43
"WBGene00011791",5.16281606400604,-3.47695074105091,13.1246137982242,0.000291441428487778,0.00295379826170045
"WBGene00013971",5.15508513459514,-0.799767578421711,15.379076226084,8.79568924410843e-05,0.00105931365181464
"WBGene00017498",-5.08009431530801,2.93372162050357,31.7523629773225,1.75136052404802e-08,5.83964608353407e-07
"WBGene00010495",5.03845519865519,-3.36675409951052,10.6277307085715,0.00111404339232363,0.00914725190907598
"WBGene00049670",5.03538473871143,-3.49846518861275,15.6258980985432,7.71901268775984e-05,0.000947994492271986
"WBGene00016864",5.03532151745154,-2.50696226857736,30.18472998974,3.9278991055e-08,1.20545109880115e-06
